month,City,Air_code,State,Airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
7,Ontario,ONT,CA,Ontario International,1746,386,127.32,8.63,56.87,0.58,192.6,16,3,22371,8246,848,2167,25,11085
7,Orlando,MCO,FL,Orlando International,11847,3040,830.9,114.08,867.5,4.48,1223.05,154,103,211745,57898,9276,45787,251,98533
7,Paducah,PAH,KY,Barkley Regional,57,17,5.66,0,1.59,0,9.75,3,0,1959,1253,0,72,0,634
7,Pago Pago,PPG,TT,Pago Pago International,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Palm Springs,PSP,CA,Palm Springs International,487,104,26.43,2.47,16.45,0,58.64,1,1,8186,3707,135,713,0,3631
7,Panama City,ECP,FL,Northwest Florida Beaches International,476,92,38.14,2.74,13.46,0,37.67,1,1,6114,2646,812,468,0,2188
7,Pasco/Kennewick/Richland,PSC,WA,Tri Cities,317,50,16.85,0,9.75,0,23.4,1,1,3273,1710,0,257,0,1306
7,Pellston,PLN,MI,Pellston Regional Airport of Emmet County,142,14,6.63,0.64,2.98,0,3.75,2,3,2268,1830,14,75,0,349
7,Pensacola,PNS,FL,Pensacola International,533,99,38.37,5.87,17.73,0,37.03,1,2,4037,1346,421,546,0,1724
7,Peoria,PIA,IL,General Downing - Peoria International,294,79,20.79,2,20.89,0,35.32,7,0,6783,1850,193,1816,0,2924
7,Petersburg,PSG,AK,Petersburg James A Johnson,62,13,1.69,0,1.72,1,8.59,0,1,616,65,0,49,28,474
7,Philadelphia,PHL,PA,Philadelphia International,6504,1757,394.4,98.47,768.48,1.53,494.11,142,15,124420,27647,8886,50366,287,37234
7,Phoenix,PHX,AZ,Phoenix Sky Harbor International,13265,2436,733.35,82.95,523.2,5.23,1091.29,96,59,136967,46833,5800,19264,272,64798
7,Pittsburgh,PIT,PA,Pittsburgh International,2689,680,231.47,27.57,135.92,0,285.04,35,1,44498,14530,2974,6291,0,20703
7,Plattsburgh,PBG,NY,Plattsburgh International,39,6,0,0,5,0,1,1,0,345,0,0,314,0,31
7,Pocatello,PIH,ID,Pocatello Regional,80,7,2.97,0,0.48,0,3.55,0,0,492,330,0,12,0,150
7,Ponce,PSE,PR,Mercedita,93,42,16.88,0,3.18,0,21.93,8,0,2735,873,0,152,0,1710
7,Portland,PDX,OR,Portland International,6043,987,284.08,27.6,239.53,2.05,433.73,21,6,56896,17251,2784,9338,153,27370
7,Portland,PWM,ME,Portland International Jetport,677,185,67.12,4.15,40.65,0,73.08,23,3,14016,4600,460,3293,0,5663
7,Providence,PVD,RI,Theodore Francis Green State,1140,279,86.23,13.53,54.03,0,125.22,18,1,17979,5724,1007,3623,0,7625
7,Raleigh/Durham,RDU,NC,Raleigh-Durham International,3246,829,274.24,39.59,206.56,0,308.59,38,14,54149,16962,3573,10200,0,23414
7,Rapid City,RAP,SD,Rapid City Regional,432,62,19.27,1.09,13.94,0,27.7,4,2,4197,1711,36,494,0,1956
7,Redding,RDD,CA,Redding Municipal,93,18,3.14,0,2.08,0,12.78,0,0,1196,163,0,75,0,958
7,Reno,RNO,NV,Reno/Tahoe International,1454,336,107.87,5.7,50.43,0.64,171.37,6,4,17413,5406,425,1846,14,9722
7,Rhinelander,RHI,WI,Rhinelander/Oneida County,62,5,1.86,0.22,0.78,0,2.14,0,0,182,72,5,18,0,87
7,Richmond,RIC,VA,Richmond International,1336,393,147.87,24.1,83.29,2.64,135.1,28,3,30300,11453,1827,3901,100,13019
7,Roanoke,ROA,VA,Roanoke Blacksburg Regional Woodrum Field,162,36,9.62,0.83,5.19,0,20.36,1,1,1919,519,35,215,0,1150
7,Rochester,ROC,NY,Greater Rochester International,730,157,60.42,8.4,27.06,0,61.13,28,0,10691,4636,605,1312,0,4138
7,Rochester,RST,MN,Rochester International,366,97,28.29,1.05,26.74,0,40.91,9,0,6603,2500,54,1206,0,2843
7,Rock Springs,RKS,WY,Southwest Wyoming Regional,56,8,0.53,0,2.17,0,5.3,1,1,434,12,0,42,0,380
7,Roswell,ROW,NM,Roswell International Air Center,31,3,0,0,2.03,0,0.97,0,0,90,0,0,57,0,33
7,Sacramento,SMF,CA,Sacramento International,3993,779,230.99,22.1,95.46,0.73,429.72,26,2,44206,12913,1851,3842,20,25580
7,Saginaw/Bay City/Midland,MBS,MI,MBS International,255,52,25.49,2.81,4.16,0,19.55,3,0,4463,2659,405,113,0,1286
7,Salt Lake City,SLC,UT,Salt Lake City International,10001,1349,428.08,53.17,245.45,6.24,616.08,16,7,97218,38653,3896,9597,228,44844
7,San Angelo,SJT,TX,San Angelo Regional/Mathis Field,93,11,5.54,0,1.46,0,4,0,0,1176,850,0,77,0,249
7,San Antonio,SAT,TX,San Antonio International,2961,724,242.49,36.86,101.53,0.61,342.5,20,0,43419,12501,2648,4897,14,23359
7,San Diego,SAN,CA,San Diego International,7874,1442,443.71,51.04,280.59,5.3,661.33,46,6,78992,23611,4678,11045,183,39475
7,San Francisco,SFO,CA,San Francisco International,15785,3647,721.04,130.32,1431.08,7.71,1356.85,86,15,242089,64727,11009,71509,290,94554
7,San Jose,SJC,CA,Norman Y. Mineta San Jose International,4268,780,239.52,19.02,89.21,0.22,432.05,19,2,38927,11658,1539,3713,11,22006
7,San Juan,SJU,PR,Luis Munoz Marin International,2622,768,304.09,44.88,183.74,0.5,234.78,27,3,52448,21040,3550,8754,26,19078
7,San Luis Obispo,SBP,CA,San Luis County Regional,313,54,12.35,0,12.05,0,29.6,1,0,3871,1613,0,392,0,1866
7,Santa Ana,SNA,CA,John Wayne Airport-Orange County,3606,554,196.3,21.86,90.89,0.16,244.8,18,8,26477,9594,1411,3016,11,12445
7,Santa Barbara,SBA,CA,Santa Barbara Municipal,444,74,23.86,1.72,19.16,0,29.27,2,0,3655,1221,150,630,0,1654
7,Santa Fe,SAF,NM,Santa Fe Municipal,129,25,14.68,0,4.97,0,5.35,2,0,1231,857,0,173,0,201
7,Santa Rosa,STS,CA,Charles M. Schulz - Sonoma County,151,48,7.96,0.57,16.93,0,22.54,2,0,2489,402,21,593,0,1473
7,Sarasota/Bradenton,SRQ,FL,Sarasota/Bradenton International,209,38,18.13,2.23,8.1,0,9.54,0,0,2051,993,284,295,0,479
7,Sault Ste. Marie,CIU,MI,Chippewa County International,57,11,7.6,0,1.02,0,2.38,0,0,1868,1643,0,66,0,159
7,Savannah,SAV,GA,Savannah/Hilton Head International,701,146,54.43,6.12,32.88,0,52.55,9,2,11166,4561,455,1425,0,4725
7,Scranton/Wilkes-Barre,AVP,PA,Wilkes Barre Scranton International,154,34,9.78,3.18,6.08,1,13.96,3,0,2544,999,227,337,57,924
7,Seattle,SEA,WA,Seattle/Tacoma International,13394,2254,580.5,104.74,802.49,14.11,752.19,44,10,117608,36408,8839,27800,432,44129
7,Shreveport,SHV,LA,Shreveport Regional,417,84,39.75,1.77,13.51,0,28.97,5,0,6481,4038,142,429,0,1872
7,Sioux Falls,FSD,SD,Joe Foss Field,456,124,40.96,4.84,23.41,0,54.8,5,1,9353,4375,296,1023,0,3659
7,Sitka,SIT,AK,Sitka Rocky Gutierrez,181,14,5.35,0,3.23,0,5.42,0,0,405,157,0,82,0,166
7,South Bend,SBN,IN,South Bend International,471,106,24.06,5.16,19.24,0,57.53,6,1,8257,2478,482,1524,0,3773
7,Spokane,GEG,WA,Spokane International,1118,212,81.39,4.21,45.93,0,80.47,1,1,11445,5315,183,1818,0,4129
7,Springfield,SGF,MO,Springfield-Branson National,266,66,24.74,0,26.11,0,15.14,3,0,2946,1252,0,765,0,929
7,Springfield,SPI,IL,Abraham Lincoln Capital,87,22,11.32,0,3.23,0,7.45,6,0,2301,1789,0,114,0,398
7,St. Augustine,UST,FL,Northeast Florida Regional,18,8,1.34,0,3.06,0,3.59,0,0,1096,64,0,486,0,546
7,St. George,SGU,UT,St George Regional,219,25,11.6,0.89,4.61,0,7.9,1,0,1569,1052,41,117,0,359
7,St. Louis,STL,MO,St Louis Lambert International,4938,1157,330.37,35.14,202.66,4.49,584.34,46,1,65136,18491,3256,8089,195,35105
7,State College,SCE,PA,University Park,148,26,12.26,1,3.81,0,8.92,1,0,2256,1249,195,209,0,603
7,Sun Valley/Hailey/Ketchum,SUN,ID,Friedman Memorial,166,20,10.75,1,4.4,0,3.85,0,4,1275,887,21,119,0,248
7,Syracuse,SYR,NY,Syracuse Hancock International,467,117,41.78,6.09,23.88,0,45.24,9,0,7957,2817,502,1040,0,3598
7,Tallahassee,TLH,FL,Tallahassee International,189,34,17.03,1.13,5.87,0,9.98,0,0,1738,1010,26,191,0,511
7,Tampa,TPA,FL,Tampa International,5927,1412,440.48,63.05,333.6,1.06,573.8,58,18,85298,25860,4789,14588,170,39891
7,Toledo,TOL,OH,Toledo Express,24,13,4.1,0.01,1.53,0,7.36,1,0,1210,417,1,198,0,594
7,Traverse City,TVC,MI,Cherry Capital,515,132,39.64,4.85,29.45,0,58.07,11,0,8057,2410,415,1103,0,4129
7,Trenton,TTN,NJ,Trenton Mercer,186,63,11.05,2.89,22.19,0,26.87,3,1,7115,1738,120,1501,0,3756
7,Tucson,TUS,AZ,Tucson International,1124,273,81.61,10.58,43.43,0,137.38,4,5,15487,4602,1049,1518,0,8318
7,Tulsa,TUL,OK,Tulsa International,1198,285,113.55,3.09,40.8,0,127.55,7,0,17250,7931,287,1748,0,7284
7,Twin Falls,TWF,ID,Joslin Field - Magic Valley Regional,85,9,6.38,1,1.52,0,0.1,0,0,534,463,24,43,0,4
7,Valdosta,VLD,GA,Valdosta Regional,85,22,6.43,0,3.94,0,11.64,0,0,1457,401,0,93,0,963
7,Valparaiso,VPS,FL,Eglin AFB Destin Fort Walton Beach,353,59,29.54,2.54,11.29,0,15.62,2,0,3463,1842,223,318,0,1080
7,Washington,DCA,DC,Ronald Reagan Washington National,6348,1634,426.52,103.82,543.03,1.69,558.95,152,38,114286,28514,9038,32828,114,43792
7,Washington,IAD,DC,Washington Dulles International,3552,751,196.62,37.28,262.19,1,253.9,42,13,57598,15264,3300,15763,17,23254
7,Waterloo,ALO,IA,Waterloo Regional,57,17,2.97,0,5.14,0,8.89,3,0,1350,176,0,172,0,1002
7,West Palm Beach/Palm Beach,PBI,FL,Palm Beach International,1687,450,166.33,15.35,102.11,0,166.2,25,1,29752,10999,755,4447,0,13551
7,West Yellowstone,WYS,MT,Yellowstone,62,13,6.05,0,6.82,0,0.13,0,2,449,307,0,140,0,2
7,White Plains,HPN,NY,Westchester County,619,185,77.94,12.09,38.67,0,56.3,6,0,13583,5469,878,2379,0,4857
7,Wichita,ICT,KS,Wichita Dwight D Eisenhower National,720,172,59.07,2.17,32.61,0,78.13,14,4,9480,3167,221,1233,0,4859
7,Williston,ISN,ND,Sloulin Field International,93,8,3.18,0,3.09,0,1.73,0,0,257,96,0,59,0,102
7,Wilmington,ILM,NC,Wilmington International,123,29,13.82,2.1,5.74,0,7.34,1,1,2149,1124,338,157,0,530
7,Worcester,ORH,MA,Worcester Regional,62,12,4.04,0.56,3.25,0,4.15,1,0,1117,423,88,218,0,388
7,Wrangell,WRG,AK,Wrangell Airport,62,11,2.7,0,1,0,7.3,1,0,587,83,0,41,0,463
7,Yakutat,YAK,AK,Yakutat Airport,62,4,0,0,0.09,0,3.91,0,0,197,0,0,7,0,190
7,Yuma,YUM,AZ,Yuma MCAS/Yuma International,124,31,14.18,0,2.46,0.87,13.49,0,0,2723,1953,0,149,13,608
8,Aberdeen,ABR,SD,Aberdeen Regional,62,4,1.91,0,1.01,0,1.08,0,0,198,114,0,21,0,63
8,Adak Island,ADK,AK,Adak,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Aguadilla,BQN,PR,Rafael Hernandez,177,65,20.27,1.18,20.69,1,21.86,1,0,3573,1183,143,759,21,1467
8,Akron,CAK,OH,Akron-Canton Regional,454,71,31.06,3.42,20.69,0,15.83,9,0,3892,1815,204,854,0,1019
8,Albany,ABY,GA,Southwest Georgia Regional,40,9,1.93,0,4.17,0,2.9,0,0,371,92,0,116,0,163
8,Albany,ALB,NY,Albany International,867,187,69.09,9.35,36.5,0.21,71.87,12,1,11893,3661,933,2549,25,4725
8,Albuquerque,ABQ,NM,Albuquerque International Sunport,1763,416,144.01,5.91,62.64,0.74,202.69,42,1,22861,8447,423,2621,14,11356
8,Alexandria,AEX,LA,Alexandria International,94,13,2.61,1.04,3.38,0,5.97,15,1,664,191,37,176,0,260
8,Allentown/Bethlehem/Easton,ABE,PA,Lehigh Valley International,179,27,12.58,0.91,6.73,0,6.78,1,0,2281,1197,201,423,0,460
8,Alpena,APN,MI,Alpena County Regional,54,6,0,0,0,0,6,0,0,348,0,0,0,0,348
8,Amarillo,AMA,TX,Rick Husband Amarillo International,252,63,12.19,1,12.9,0,36.91,19,0,3165,702,43,461,0,1959
8,Anchorage,ANC,AK,Ted Stevens Anchorage International,1985,281,81.28,6.8,90.82,10.99,91.1,14,1,12569,3678,414,2732,380,5365
8,Appleton,ATW,WI,Appleton International,328,56,26.42,0,9.4,0,20.18,5,0,4077,2649,0,364,0,1064
8,Arcata/Eureka,ACV,CA,California Redwood Coast Humboldt County,97,45,14.3,1.67,8.54,0,20.49,4,0,4039,1827,137,385,0,1690
8,Asheville,AVL,NC,Asheville Regional,354,68,27.14,0,11.63,0,29.24,6,1,5835,3077,0,575,0,2183
8,Aspen,ASE,CO,Aspen Pitkin County Sardy Field,480,103,34.52,4.67,24.21,0,39.59,5,6,10148,5020,491,975,0,3662
8,Atlanta,ATL,GA,Hartsfield-Jackson Atlanta International,31901,4288,1121.98,125.28,1306.46,8.61,1725.68,201,24,258752,93162,8978,48898,397,107317
8,Atlantic City,ACY,NJ,Atlantic City International,310,73,10.76,4.07,48.35,0,9.82,4,0,4285,542,228,2829,0,686
8,Augusta,AGS,GA,Augusta Regional at Bush Field,176,19,7.36,0.04,3.41,0,8.2,0,0,1065,387,5,137,0,536
8,Austin,AUS,TX,Austin - Bergstrom International,4681,1120,337.97,28.25,260.27,1.86,491.64,138,8,63887,18395,2242,10602,41,32607
8,Bakersfield,BFL,CA,Meadows Field,210,61,18.59,0.2,9.04,0,33.18,4,0,4461,1580,6,315,0,2560
8,Baltimore,BWI,MD,Baltimore/Washington International Thurgood Marshall,9057,1922,490.21,90.85,566.38,7.03,767.54,262,36,108221,26055,7377,26644,426,47719
8,Bangor,BGR,ME,Bangor International,146,22,3.89,0.58,6.93,0,10.62,6,2,1409,258,103,387,0,661
8,Barrow,BRW,AK,Wiley Post/Will Rogers Memorial,79,9,1.4,2.68,1.28,0,3.64,1,1,411,104,78,31,0,198
8,Baton Rouge,BTR,LA,Baton Rouge Metropolitan/Ryan Field,590,125,44.7,0,28.56,0,51.74,24,0,7100,2898,0,1227,0,2975
8,Bemidji,BJI,MN,Bemidji Regional,62,4,2.38,0,0,0,1.62,1,0,994,891,0,0,0,103
8,Bend/Redmond,RDM,OR,Roberts Field,406,114,31.52,1.4,24.89,1,55.19,7,0,9568,3754,198,1251,37,4328
8,Bethel,BET,AK,Bethel Airport,85,6,3.49,0,0.69,0,1.82,1,0,209,108,0,19,0,82
8,Billings,BIL,MT,Billings Logan International,342,50,20.67,1.47,18.26,0,9.59,0,0,3306,1973,115,647,0,571
8,Binghamton,BGM,NY,Greater Binghamton/Edwin A. Link Field,89,17,10.27,0,2.27,0,4.46,2,1,1553,1058,0,191,0,304
8,Birmingham,BHM,AL,Birmingham-Shuttlesworth International,1036,197,63.58,7.41,34.17,0,91.82,48,3,10237,3753,407,1162,0,4915
8,Bismarck/Mandan,BIS,ND,Bismarck Municipal,259,32,9.28,0.97,7.93,0,13.82,2,5,1812,633,28,208,0,943
8,Bloomington/Normal,BMI,IL,Central Il Regional Airport at Bloomington,201,42,16.16,1,6.84,0,18,1,0,1986,964,15,181,0,826
8,Boise,BOI,ID,Boise Air Terminal,1437,307,106,4.43,48.37,0.39,147.8,6,0,17341,7001,247,1755,21,8317
8,Boston,BOS,MA,Logan International,11329,2442,648.42,70.92,739.13,5.86,977.66,193,11,165126,42748,7232,42189,216,72741
8,Bozeman,BZN,MT,Bozeman Yellowstone International,614,115,35.97,0.6,38.96,0,39.47,2,0,6331,2303,25,1290,0,2713
8,Brainerd,BRD,MN,Brainerd Lakes Regional,58,2,1,0,0,0,1,0,0,143,106,0,0,0,37
8,Bristol/Johnson City/Kingsport,TRI,TN,Tri Cities,147,23,7.28,0,4.31,0,11.4,2,0,1140,453,0,216,0,471
8,Brownsville,BRO,TX,Brownsville South Padre Island International,80,13,3.67,0.04,2.61,0,6.68,14,0,1047,274,10,139,0,624
8,Brunswick,BQK,GA,Brunswick Golden Isles,73,15,4.99,0,5.18,0,4.83,0,0,2133,1753,0,156,0,224
8,Buffalo,BUF,NY,Buffalo Niagara International,1627,352,142.07,10.27,57.92,0,141.74,30,0,22281,8924,1167,2527,0,9663
8,Bullhead City,IFP,AZ,Laughlin/Bullhead International,31,7,4.27,0,2.71,0,0.02,0,0,468,391,0,75,0,2
8,Burbank,BUR,CA,Bob Hope,2266,582,168.93,3.53,77.55,0.38,331.62,51,5,31359,9338,394,3217,14,18396
8,Burlington,BTV,VT,Burlington International,296,61,20.04,2.8,13.5,0,24.68,13,0,4427,1341,742,482,0,1862
8,Butte,BTM,MT,Bert Mooney,58,2,1.17,0,0,0,0.83,0,1,89,70,0,0,0,19
8,Casper,CPR,WY,Casper/Natrona County International,66,4,1.99,0,0.24,0,1.77,0,0,314,168,0,4,0,142
8,Cedar City,CDC,UT,Cedar City Regional,54,9,4.24,0,3.78,0,0.98,0,0,435,289,0,99,0,47
8,Cedar Rapids/Iowa City,CID,IA,The Eastern Iowa,570,105,36.05,2.06,29.81,0.59,36.5,6,0,6590,2906,76,1137,41,2430
8,Charleston,CHS,SC,Charleston AFB/International,1271,235,90.79,7.81,54.83,0.83,80.74,32,4,14037,5666,1383,2132,20,4836
8,Charleston/Dunbar,CRW,WV,Yeager,143,20,7.59,2.04,7.45,0,2.93,6,0,1189,484,235,301,0,169
8,Charlotte,CLT,NC,Charlotte Douglas International,9882,1563,462.48,62.83,510.96,0.77,525.96,124,18,86003,29544,4041,18132,16,34270
8,Charlotte Amalie,STT,VI,Cyril E King,369,75,37.64,0,22.94,0,14.42,2,1,4715,2629,0,938,0,1148
8,Charlottesville,CHO,VA,Charlottesville Albemarle,157,31,6.94,0,6.83,0,17.23,2,1,1728,469,0,452,0,807
8,Chattanooga,CHA,TN,Lovell Field,316,63,28.54,0.12,11.72,0,22.62,5,0,5625,2969,10,498,0,2148
8,Chicago,MDW,IL,Chicago Midway International,7954,1631,436.71,59.8,315.87,3.71,814.91,178,13,81309,20060,4929,12178,208,43934
8,Chicago,ORD,IL,Chicago O'Hare International,25778,4847,974.33,166.14,1849.76,9.57,1847.22,486,150,386543,105330,18720,111329,466,150698
8,Christiansted,STX,VI,Henry E. Rohlsen,92,21,10.83,0.43,6.94,0,2.8,0,0,746,412,9,244,0,81
8,Cincinnati,CVG,OH,Cincinnati/Northern Kentucky International,1994,321,106.51,6.25,65.32,0,142.91,19,4,25770,9792,457,3053,0,12468
8,Cleveland,CLE,OH,Cleveland-Hopkins International,3341,590,194.69,15.56,122.45,0,257.29,57,1,43187,12756,1258,8597,0,20576
8,Cody,COD,WY,Yellowstone Regional,113,6,4.93,0,1,0,0.07,0,0,469,420,0,40,0,9
8,College Station/Bryan,CLL,TX,Easterwood Field,99,15,4.26,0,3.19,0,7.56,13,0,553,260,0,78,0,215
8,Colorado Springs,COS,CO,City of Colorado Springs Municipal,929,256,85.52,8.04,63.84,0,98.6,19,1,18816,6935,730,2573,0,8578
8,Columbia,CAE,SC,Columbia Metropolitan,344,54,23.85,2.29,12.52,0,15.35,12,0,3907,1562,210,1292,0,843
8,Columbia,COU,MO,Columbia Regional,96,29,7.5,1.34,7.05,0,13.11,2,0,2191,528,136,451,0,1076
8,Columbus,CMH,OH,John Glenn Columbus International,2139,399,149.37,11.91,71.36,0,166.37,38,5,20880,7808,973,2838,0,9261
8,Columbus,CSG,GA,Columbus Airport,96,14,4.98,0.95,1.97,0,6.09,0,0,1007,482,83,81,0,361
8,Columbus,GTR,MS,Golden Triangle Regional,89,20,8.29,0,4.08,0,7.64,1,0,1037,497,0,136,0,404
8,Cordova,CDV,AK,Merle K Mudhole Smith,62,10,2.14,0,3.78,0,4.08,0,0,373,75,0,117,0,181
8,Corpus Christi,CRP,TX,Corpus Christi International,206,47,11.38,1.41,4.3,0,29.9,48,0,2503,537,94,238,0,1634
8,Dallas,DAL,TX,Dallas Love Field,5958,1759,420.43,47.21,470.32,5.47,815.6,218,24,83939,18663,3699,17202,154,44221
8,Dallas/Fort Worth,DFW,TX,Dallas/Fort Worth International,15978,3264,799.16,122.67,1198.27,1.65,1142.26,222,77,215197,69019,10695,55780,101,79602
8,Dayton,DAY,OH,James M Cox/Dayton International,473,95,38.79,4.34,19.49,0,32.37,7,0,5731,2346,515,629,0,2241
8,Daytona Beach,DAB,FL,Daytona Beach International,178,25,8.33,2.26,4.07,0,10.36,0,1,871,318,57,151,0,345
8,Deadhorse,SCC,AK,Deadhorse Airport,62,6,2.18,1,1.99,0,0.83,0,1,154,51,33,45,0,25
8,Denver,DEN,CO,Denver International,20897,3927,1007.33,121.04,1139.82,7.26,1651.54,221,86,239082,70102,11373,46343,296,110968
8,Des Moines,DSM,IA,Des Moines International,720,144,48.68,3.85,36.38,0,55.1,9,1,9019,3995,387,1263,0,3374
8,Detroit,DTW,MI,Detroit Metro Wayne County,11453,1639,439.62,74.98,390.59,5.06,728.76,77,7,134172,47351,9694,22310,234,54583
8,Devils Lake,DVL,ND,Devils Lake Regional,53,14,4.97,0,1.19,0,7.84,1,0,990,532,0,57,0,401
8,Dillingham,DLG,AK,Dillingham Airport,26,1,1,0,0,0,0,0,0,126,126,0,0,0,0
8,Dothan,DHN,AL,Dothan Regional,120,23,9.05,0,6.26,0,7.69,0,0,1564,900,0,241,0,423
8,Duluth,DLH,MN,Duluth International,274,42,9.96,3.83,3.43,0,24.77,10,6,3358,573,1153,88,0,1544
8,Durango,DRO,CO,Durango La Plata County,105,20,7.44,1.14,5.27,0,6.15,4,1,1348,816,95,173,0,264
8,Eagle,EGE,CO,Eagle County Regional,40,5,0.63,0,1,0,3.37,2,0,393,58,0,16,0,319
8,Eau Claire,EAU,WI,Chippewa Valley Regional,58,16,4.83,0,2.65,0,8.52,1,0,1363,405,0,183,0,775
8,El Paso,ELP,TX,El Paso International,917,251,77.2,7.96,35.1,0,130.75,37,0,13088,4187,730,1419,0,6752
8,Elko,EKO,NV,Elko Regional,58,4,1.28,0,1.25,0,1.47,0,0,108,30,0,32,0,46
8,Erie,ERI,PA,Erie International/Tom Ridge Field,147,32,10.34,0.74,8.19,0,12.73,2,0,2058,583,75,390,0,1010
8,Escanaba,ESC,MI,Delta County,54,7,3.78,1.06,0.31,0,1.85,0,0,1673,119,1182,43,0,329
8,Eugene,EUG,OR,Mahlon Sweet Field,398,101,24.28,1.74,27.58,0,47.4,2,1,5252,1698,92,1002,0,2460
8,Evansville,EVV,IN,Evansville Regional,187,26,7.77,0.77,8.5,0,8.96,2,1,2152,577,134,339,0,1102
8,Fairbanks,FAI,AK,Fairbanks International,354,31,13.76,1.88,9.35,0,6.03,2,1,1902,1035,163,263,0,441
8,Fargo,FAR,ND,Hector International,268,41,16.33,0.87,5.98,0,17.82,4,1,2895,1620,58,160,0,1057
8,Fayetteville,FAY,NC,Fayetteville Regional/Grannis Field,115,20,9.03,0.74,1.42,0,8.81,0,0,1198,439,27,46,0,686
8,Fayetteville,XNA,AR,Northwest Arkansas Regional,438,94,34.47,2.69,22.78,0,34.07,8,0,6208,2414,110,963,0,2721
8,Flagstaff,FLG,AZ,Flagstaff Pulliam,118,14,1.47,0,4.42,0,8.11,1,0,684,39,0,151,0,494
8,Flint,FNT,MI,Bishop International,353,56,17.7,4.47,9.15,0,24.68,5,0,3554,1803,203,349,0,1199
8,Fort Lauderdale,FLL,FL,Fort Lauderdale-Hollywood International,7421,1673,514.74,40.22,528.06,4.01,585.97,126,43,105172,31038,3627,23900,380,46227
8,Fort Myers,RSW,FL,Southwest Florida International,1629,309,118.28,5.72,82.5,2.34,100.16,21,4,19992,6556,465,5413,144,7414
8,Fort Smith,FSM,AR,Fort Smith Regional,60,13,7.86,0,2.23,0,2.91,0,0,1035,825,0,64,0,146
8,Fort Wayne,FWA,IN,Fort Wayne International,482,102,34.25,6.1,18.77,0,42.87,5,0,8730,3806,415,948,0,3561
8,Fresno,FAT,CA,Fresno Yosemite International,748,144,46.27,1.14,29.77,0,66.82,2,0,11066,4232,29,1190,0,5615
8,Gainesville,GNV,FL,Gainesville Regional,109,18,8.08,0,4.67,0,5.26,0,0,596,277,0,120,0,199
8,Gillette,GCC,WY,Gillette Campbell County,89,23,5.25,0.77,5.84,0,11.14,0,0,1396,272,124,338,0,662
8,Grand Forks,GFK,ND,Grand Forks International,136,9,4.65,0,1.3,0,3.05,0,0,409,189,0,113,0,107
8,Grand Island,GRI,NE,Central Nebraska Regional,59,19,5,0,7.37,0,6.63,1,0,962,390,0,253,0,319
8,Grand Junction,GJT,CO,Grand Junction Regional,235,30,9.5,0.14,7.93,0,12.43,0,0,1865,723,19,305,0,818
8,Grand Rapids,GRR,MI,Gerald R. Ford International,1000,200,80.68,7.29,39.43,0,72.59,23,0,13582,6256,709,1615,0,5002
8,Great Falls,GTF,MT,Great Falls International,159,15,9.79,0,1.45,0,3.76,0,0,948,590,0,88,0,270
8,Green Bay,GRB,WI,Green Bay Austin Straubel International,407,64,19.85,2.31,16.65,0,25.2,6,0,5272,1559,701,648,0,2364
8,Greensboro/High Point,GSO,NC,Piedmont Triad International,525,86,38.05,1.44,22.16,0,24.35,13,2,6041,3107,87,893,0,1954
8,Greer,GSP,SC,Greenville-Spartanburg International,588,118,39.66,0.91,17.46,0,59.97,14,1,6035,2037,54,712,0,3232
8,Guam,GUM,TT,Guam International,31,10,4.71,0,2.29,0,3,0,0,274,155,0,49,0,70
8,Gulfport/Biloxi,GPT,MS,Gulfport-Biloxi International,205,30,10.75,1.38,8.68,0,9.19,17,0,1290,595,92,258,0,345
8,Gustavus,GST,AK,Gustavus Airport,26,5,2,0.58,1.55,0,0.87,2,1,352,186,25,64,0,77
8,Hancock/Houghton,CMX,MI,Houghton County Memorial,62,13,5.35,0,0.63,0,7.02,1,1,1010,548,0,32,0,430
8,Harlingen/San Benito,HRL,TX,Valley International,209,57,18.19,0.54,4.79,0,33.47,40,0,3508,953,68,193,0,2294
8,Harrisburg,MDT,PA,Harrisburg International,284,52,23.4,1.96,15.26,0,11.37,4,5,3339,1651,66,777,0,845
8,Hartford,BDL,CT,Bradley International,2011,466,184.73,15.82,102.03,0.4,163.01,22,1,30424,12368,1385,5474,20,11177
8,Hattiesburg/Laurel,PIB,MS,Hattiesburg-Laurel Regional,62,24,3.95,0,3.03,0,17.02,1,0,3885,2381,0,169,0,1335
8,Hayden,HDN,CO,Yampa Valley,74,12,6.52,2.13,0.87,0,2.48,1,2,2051,1803,101,57,0,90
8,Hays,HYS,KS,Hays Regional,54,15,5.54,0.32,3.9,0,5.24,1,0,1038,290,31,254,0,463
8,Helena,HLN,MT,Helena Regional,151,18,7.71,0,3.58,0,6.71,2,1,2049,1371,0,172,0,506
8,Hibbing,HIB,MN,Range Regional,54,1,0,0,0,0,1,0,0,15,0,0,0,0,15
8,Hilo,ITO,HI,Hilo International,570,45,24.67,0.73,4.7,0,14.9,0,1,1326,787,16,105,0,418
8,Hobbs,HOB,NM,Lea County Regional,55,5,1.62,1.37,1.48,0,0.53,10,0,240,43,107,81,0,9
